Time_s,Voltage_mV
23.654,2.643425
23.655,2.792664
23.656,2.868581
23.657,2.839382
23.658,2.686575
23.659,2.433843
23.66,2.103572
23.661,1.740534
23.662,1.371332
23.663,1.018027
23.664,0.684837
23.665,0.425618
23.666,0.237124
23.667,0.10281
23.668,0.044413
23.669,0.030138
23.67,0.021702
23.671,0.015538
23.672,0.002886
23.673,-0.021447
23.674,-0.033126
23.675,-0.049996
23.676,-0.066867
23.677,-0.092821
23.678,-0.118127
23.679,-0.14765
23.68,-0.186257
23.681,-0.223891
23.682,-0.253738
23.683,-0.276448
23.684,-0.296563
23.685,-0.310189
23.686,-0.315704
23.687,-0.32122
23.688,-0.330304
23.689,-0.338414
23.69,-0.343281
23.691,-0.342307
23.692,-0.347823
23.693,-0.365342
23.694,-0.368911
23.695,-0.364044
23.696,-0.369884
23.697,-0.378644
23.698,-0.376048
23.699,-0.371506
23.7,-0.381563
23.701,-0.395838
23.702,-0.405896
23.703,-0.410762
23.704,-0.415953
23.705,-0.418873
23.706,-0.420495
23.707,-0.421793
23.708,-0.420495
23.709,-0.417251
23.71,-0.418548
23.711,-0.420819
23.712,-0.425037
23.713,-0.430877
23.714,-0.432174
23.715,-0.431525
23.716,-0.430877
23.717,-0.428281
23.718,-0.427957
23.719,-0.428281
23.72,-0.422441
23.721,-0.414331
23.722,-0.41206
23.723,-0.420495
23.724,-0.427308
23.725,-0.430877
23.726,-0.440285
23.727,-0.436067
23.728,-0.437041
23.729,-0.448071
23.73,-0.461373
23.731,-0.465266
23.732,-0.459102
23.733,-0.453911
23.734,-0.453911
23.735,-0.454236
23.736,-0.450991
23.737,-0.452613
23.738,-0.450991
23.739,-0.449694
23.74,-0.45164
23.741,-0.465266
23.742,-0.46332
23.743,-0.462995
23.744,-0.466239
23.745,-0.461049
23.746,-0.466564
23.747,-0.481812
23.748,-0.502575
23.749,-0.527232
23.75,-0.550591
23.751,-0.568759
23.752,-0.578492
23.753,-0.582061
23.754,-0.576221
23.755,-0.568759
23.756,-0.569083
23.757,-0.57979
23.758,-0.595362
23.759,-0.608988
23.76,-0.619694
23.761,-0.627805
23.762,-0.638511
23.763,-0.651164
23.764,-0.659275
23.765,-0.668683
23.766,-0.674523
23.767,-0.680038
23.768,-0.681336
23.769,-0.680038
23.77,-0.680687
23.771,-0.6875
23.772,-0.698206
23.773,-0.707615
23.774,-0.710535
23.775,-0.709237
23.776,-0.718645
23.777,-0.726756
23.778,-0.738111
23.779,-0.742653
23.78,-0.755955
23.781,-0.779638
23.782,-0.802024
23.783,-0.82668
23.784,-0.851012
23.785,-0.875345
23.786,-0.89481
23.787,-0.919142
23.788,-0.947692
23.789,-0.97462
23.79,-0.996681
23.791,-1.012902
23.792,-1.018418
23.793,-1.009983
23.794,-0.995383
23.795,-0.97462
23.796,-0.936662
23.797,-0.874696
23.798,-0.813054
23.799,-0.743626
23.8,-0.667386
23.801,-0.592118
23.802,-0.539885
23.803,-0.490896
23.804,-0.432823
23.805,-0.381888
23.806,-0.344578
23.807,-0.318948
23.808,-0.285532
23.809,-0.258929
23.81,-0.245627
23.811,-0.231677
23.812,-0.214807
23.813,-0.202478
23.814,-0.201829
23.815,-0.204425
23.816,-0.205398
23.817,-0.19891
23.818,-0.191123
23.819,-0.186906
23.82,-0.186581
23.821,-0.181715
23.822,-0.179444
23.823,-0.178795
23.824,-0.179444
23.825,-0.18139
23.826,-0.177173
23.827,-0.169062
23.828,-0.163547
23.829,-0.164845
23.83,-0.162898
23.831,-0.160302
23.832,-0.162898
23.833,-0.172631
23.834,-0.183013
23.835,-0.179768
23.836,-0.168738
23.837,-0.163871
23.838,-0.171333
23.839,-0.176524
23.84,-0.173604
23.841,-0.160951
23.842,-0.157383
23.843,-0.165493
23.844,-0.163547
23.845,-0.163547
23.846,-0.174577
23.847,-0.183986
23.848,-0.18431
23.849,-0.181066
23.85,-0.185284
23.851,-0.190474
23.852,-0.183661
23.853,-0.169062
23.854,-0.15057
23.855,-0.153165
23.856,-0.162898
23.857,-0.169711
23.858,-0.175551
23.859,-0.177173
23.86,-0.178795
23.861,-0.179444
23.862,-0.173604
23.863,-0.174253
23.864,-0.181066
23.865,-0.180742
23.866,-0.185932
23.867,-0.197936
23.868,-0.202478
23.869,-0.20702
23.87,-0.204425
23.871,-0.194368
23.872,-0.193394
23.873,-0.194692
23.874,-0.188852
23.875,-0.191772
23.876,-0.189177
23.877,-0.183661
23.878,-0.183986
23.879,-0.192097
23.88,-0.19307
23.881,-0.190799
23.882,-0.197287
23.883,-0.214807
23.884,-0.2187
23.885,-0.211238
23.886,-0.204425
23.887,-0.196314
23.888,-0.197612
23.889,-0.201829
23.89,-0.201829
23.891,-0.210589
23.892,-0.213509
23.893,-0.209616
23.894,-0.216429
23.895,-0.219349
23.896,-0.207669
23.897,-0.202478
23.898,-0.205074
23.899,-0.204749
23.9,-0.20702
23.901,-0.202803
23.902,-0.20702
23.903,-0.211562
23.904,-0.212211
23.905,-0.210265
23.906,-0.211562
23.907,-0.207669
23.908,-0.2041
23.909,-0.204425
23.91,-0.214807
23.911,-0.219673
23.912,-0.219998
23.913,-0.225188
23.914,-0.227784
23.915,-0.225837
23.916,-0.217727
23.917,-0.208642
23.918,-0.217078
23.919,-0.215131
23.92,-0.211238
23.921,-0.214482
23.922,-0.205723
23.923,-0.188203
23.924,-0.180093
23.925,-0.19307
23.926,-0.216429
23.927,-0.222269
23.928,-0.2187
23.929,-0.211562
23.93,-0.206696
23.931,-0.2041
23.932,-0.213185
23.933,-0.227135
23.934,-0.230379
23.935,-0.230055
23.936,-0.232975
23.937,-0.235895
23.938,-0.237192
23.939,-0.234597
23.94,-0.222917
23.941,-0.209616
23.942,-0.202154
23.943,-0.205723
23.944,-0.210913
23.945,-0.214158
23.946,-0.217402
23.947,-0.21286
23.948,-0.202803
23.949,-0.204425
23.95,-0.209291
23.951,-0.206696
23.952,-0.200532
23.953,-0.194043
23.954,-0.191448
23.955,-0.189826
23.956,-0.190474
23.957,-0.192745
23.958,-0.193719
23.959,-0.192745
23.96,-0.19015
23.961,-0.188852
23.962,-0.18431
23.963,-0.186257
23.964,-0.188528
23.965,-0.19015
23.966,-0.196639
23.967,-0.195341
23.968,-0.188203
23.969,-0.187555
23.97,-0.195016
23.971,-0.200532
23.972,-0.202478
23.973,-0.195341
23.974,-0.180742
23.975,-0.164196
23.976,-0.163871
23.977,-0.175226
23.978,-0.187555
23.979,-0.190799
23.98,-0.19015
23.981,-0.19015
23.982,-0.187555
23.983,-0.183986
23.984,-0.177497
23.985,-0.174902
23.986,-0.171982
23.987,-0.160951
23.988,-0.147974
23.989,-0.142783
23.99,-0.14765
23.991,-0.148299
23.992,-0.151218
23.993,-0.145703
23.994,-0.129806
23.995,-0.116505
23.996,-0.111638
23.997,-0.107745
23.998,-0.095092
23.999,-0.065245
24,-0.032153
24.001,-0.009767
24.002,0.000939
24.003,-0.000683
24.004,-0.013336
24.005,-0.028584
24.006,-0.030206
24.007,-0.026962
24.008,-0.023393
24.009,-0.027611
24.01,-0.037668
24.011,-0.046428
24.012,-0.064596
24.013,-0.096065
24.014,-0.125913
24.015,-0.15057
24.016,-0.171333
24.017,-0.185932
24.018,-0.200207
24.019,-0.210265
24.02,-0.215456
24.021,-0.215456
24.022,-0.227135
24.023,-0.241734
24.024,-0.244005
24.025,-0.242708
24.026,-0.241734
24.027,-0.243681
24.028,-0.240437
24.029,-0.242383
24.03,-0.241734
24.031,-0.236219
24.032,-0.233624
24.033,-0.232326
24.034,-0.236543
24.035,-0.24141
24.036,-0.246925
24.037,-0.250818
24.038,-0.254711
24.039,-0.247574
24.04,-0.24141
24.041,-0.249521
24.042,-0.26704
24.043,-0.270609
24.044,-0.269311
24.045,-0.268013
24.046,-0.268013
24.047,-0.27288
24.048,-0.271257
24.049,-0.264444
24.05,-0.255036
24.051,-0.248223
24.052,-0.242059
24.053,-0.233624
24.054,-0.225188
24.055,-0.211562
24.056,-0.205074
24.057,-0.209616
24.058,-0.220971
24.059,-0.225837
24.06,-0.220646
24.061,-0.210265
24.062,-0.196639
24.063,-0.189826
24.064,-0.178146
24.065,-0.175551
24.066,-0.177822
24.067,-0.188203
24.068,-0.195341
24.069,-0.199234
24.07,-0.195341
24.071,-0.191448
24.072,-0.183337
24.073,-0.173929
24.074,-0.168738
24.075,-0.171009
24.076,-0.172631
24.077,-0.170035
24.078,-0.172955
24.079,-0.174577
24.08,-0.172306
24.081,-0.169062
24.082,-0.165493
24.083,-0.159654
24.084,-0.146352
24.085,-0.139539
24.086,-0.144081
24.087,-0.155436
24.088,-0.179444
24.089,-0.227459
24.09,-0.293319
24.091,-0.378644
24.092,-0.494789
24.093,-0.645973
24.094,-0.824409
24.095,-1.023284
24.096,-1.218266
24.097,-1.359392
24.098,-1.422007
24.099,-1.417141
24.1,-1.325652
24.101,-1.16214
24.102,-0.933417
24.103,-0.637862
24.104,-0.26412
24.105,0.192028
24.106,0.664398
24.107,1.129631
24.108,1.579292
24.109,1.954658
24.11,2.279089
24.111,2.548043
24.112,2.750812
24.113,2.881883
24.114,2.888047
24.115,2.776442
24.116,2.542527
24.117,2.205119
24.118,1.824886
24.119,1.450817
24.12,1.088753
24.121,0.730582
24.122,0.437297
24.123,0.229013
24.124,0.078802
24.125,-0.006847
24.126,-0.044806
24.127,-0.049672
24.128,-0.045454
24.129,-0.040264
24.13,-0.04513
24.131,-0.055836
24.132,-0.077897
24.133,-0.108718
24.134,-0.137592
24.135,-0.164845
24.136,-0.192097
24.137,-0.21578
24.138,-0.232001
24.139,-0.248223
24.14,-0.275475
24.141,-0.30078
24.142,-0.318624
24.143,-0.333548
24.144,-0.352365
24.145,-0.375075
24.146,-0.393567
24.147,-0.404273
24.148,-0.41498
24.149,-0.417899
24.15,-0.42017
24.151,-0.42017
24.152,-0.421793
24.153,-0.428281
24.154,-0.436067
24.155,-0.444178
24.156,-0.4458
24.157,-0.438339
24.158,-0.429579
24.159,-0.425686
24.16,-0.413033
24.161,-0.419197
24.162,-0.432823
24.163,-0.42893
24.164,-0.426335
24.165,-0.42893
24.166,-0.436067
24.167,-0.438663
24.168,-0.44061
24.169,-0.440285
24.17,-0.437041
24.171,-0.436067
24.172,-0.435419
24.173,-0.44061
24.174,-0.436067
24.175,-0.436716
24.176,-0.439636
24.177,-0.450667
24.178,-0.46851
24.179,-0.479865
24.18,-0.485056
24.181,-0.489274
24.182,-0.487976
24.183,-0.49122
24.184,-0.489274
24.185,-0.485056
24.186,-0.491869
24.187,-0.506144
24.188,-0.514904
24.189,-0.518473
24.19,-0.522041
24.191,-0.530152
24.192,-0.535992
24.193,-0.535343
24.194,-0.539236
24.195,-0.544102
24.196,-0.545076
24.197,-0.547022
24.198,-0.553511
24.199,-0.560648
24.2,-0.568435
24.201,-0.573626
24.202,-0.570706
24.203,-0.577519
24.204,-0.57979
24.205,-0.591469
24.206,-0.61061
24.207,-0.623912
24.208,-0.625859
24.209,-0.627805
24.21,-0.637538
24.211,-0.65084
24.212,-0.663817
24.213,-0.671603
24.214,-0.676145
24.215,-0.66479
24.216,-0.655057
24.217,-0.659924
24.218,-0.665763
24.219,-0.686527
24.22,-0.713779
24.221,-0.73584
24.222,-0.7446
24.223,-0.750764
24.224,-0.762119
24.225,-0.772176
24.226,-0.773798
24.227,-0.779314
24.228,-0.785802
24.229,-0.791317
24.23,-0.792615
24.231,-0.793588
24.232,-0.794886
24.233,-0.792291
24.234,-0.799428
24.235,-0.811108
24.236,-0.826356
24.237,-0.849066
24.238,-0.874047
24.239,-0.904543
24.24,-0.936662
24.241,-0.964887
24.242,-0.999925
24.243,-1.030422
24.244,-1.052483
24.245,-1.069678
24.246,-1.080708
24.247,-1.086223
24.248,-1.073895
24.249,-1.05151
24.25,-1.024257
24.251,-0.982731
24.252,-0.931795
24.253,-0.872749
24.254,-0.807539
24.255,-0.736489
24.256,-0.667386
24.257,-0.601851
24.258,-0.540534
24.259,-0.473701
24.26,-0.419197
24.261,-0.373453
24.262,-0.325437
24.263,-0.284559
24.264,-0.263471
24.265,-0.258605
24.266,-0.251467
24.267,-0.24725
24.268,-0.244654
24.269,-0.239463
24.27,-0.229406
24.271,-0.22162
24.272,-0.211562
24.273,-0.202478
24.274,-0.201181
24.275,-0.201505
24.276,-0.204425
24.277,-0.202803
24.278,-0.201505
24.279,-0.213185
24.28,-0.219998
24.281,-0.208967
24.282,-0.189501
24.283,-0.167116
24.284,-0.166467
24.285,-0.179444
24.286,-0.182688
24.287,-0.180742
24.288,-0.185284
24.289,-0.194692
24.29,-0.202803
24.291,-0.213509
24.292,-0.213185
24.293,-0.208967
24.294,-0.201829
24.295,-0.199883
24.296,-0.201505
24.297,-0.203776
24.298,-0.20702
24.299,-0.21578
24.3,-0.219349
24.301,-0.214807
24.302,-0.21286
24.303,-0.202154
24.304,-0.189826
24.305,-0.184635
24.306,-0.178146
24.307,-0.175551
24.308,-0.177497
24.309,-0.179768
24.31,-0.181066
24.311,-0.178146
24.312,-0.174577
24.313,-0.171333
24.314,-0.169711
24.315,-0.1762
24.316,-0.174902
24.317,-0.183661
24.318,-0.187879
24.319,-0.176848
24.32,-0.163871
24.321,-0.167764
24.322,-0.182039
24.323,-0.195016
24.324,-0.19891
24.325,-0.194692
24.326,-0.191123
24.327,-0.194692
24.328,-0.202478
24.329,-0.210265
24.33,-0.216753
24.331,-0.225188
24.332,-0.228433
24.333,-0.228433
24.334,-0.23557
24.335,-0.239139
24.336,-0.238166
24.337,-0.228433
24.338,-0.220646
24.339,-0.2187
24.34,-0.217402
24.341,-0.223891
24.342,-0.231677
24.343,-0.232001
24.344,-0.236868
24.345,-0.243681
24.346,-0.244005
24.347,-0.230704
24.348,-0.220971
24.349,-0.223566
24.35,-0.227784
24.351,-0.22162
24.352,-0.226811
24.353,-0.238166
24.354,-0.245303
24.355,-0.244979
24.356,-0.239788
24.357,-0.231028
24.358,-0.2187
24.359,-0.211562
24.36,-0.217727
24.361,-0.221295
24.362,-0.221944
24.363,-0.225188
24.364,-0.233948
24.365,-0.241085
24.366,-0.244979
24.367,-0.246276
24.368,-0.24725
24.369,-0.241734
24.37,-0.239139
24.371,-0.232975
24.372,-0.227135
24.373,-0.220646
24.374,-0.222917
24.375,-0.221295
24.376,-0.213509
24.377,-0.205074
24.378,-0.188203
24.379,-0.182364
24.38,-0.189826
24.381,-0.188852
24.382,-0.200532
24.383,-0.219998
24.384,-0.210589
24.385,-0.208318
24.386,-0.226486
24.387,-0.237841
24.388,-0.245303
24.389,-0.249196
24.39,-0.244979
24.391,-0.230379
24.392,-0.220646
24.393,-0.214158
24.394,-0.208642
24.395,-0.206047
24.396,-0.207345
24.397,-0.214807
24.398,-0.216104
24.399,-0.21286
24.4,-0.208642
24.401,-0.200207
24.402,-0.189826
24.403,-0.180417
24.404,-0.176848
24.405,-0.176524
24.406,-0.185608
24.407,-0.191448
24.408,-0.188852
24.409,-0.185608
24.41,-0.189501
24.411,-0.197612
24.412,-0.202803
24.413,-0.19891
24.414,-0.194692
24.415,-0.197287
24.416,-0.194043
24.417,-0.188528
24.418,-0.186257
24.419,-0.194692
24.42,-0.212536
24.421,-0.229406
24.422,-0.22973
24.423,-0.221944
24.424,-0.207994
24.425,-0.197287
24.426,-0.189501
24.427,-0.186906
24.428,-0.185284
24.429,-0.184635
24.43,-0.19015
24.431,-0.191123
24.432,-0.187879
24.433,-0.185284
24.434,-0.179768
24.435,-0.166142
24.436,-0.166791
24.437,-0.169062
24.438,-0.16744
24.439,-0.169387
24.44,-0.165169
24.441,-0.153814
24.442,-0.140837
24.443,-0.115531
24.444,-0.095741
24.445,-0.081142
24.446,-0.074004
24.447,-0.072058
24.448,-0.077897
24.449,-0.085035
24.45,-0.083413
24.451,-0.068813
24.452,-0.060378
24.453,-0.069462
24.454,-0.087955
24.455,-0.103852
24.456,-0.120073
24.457,-0.132077
24.458,-0.149596
24.459,-0.179768
24.46,-0.20702
24.461,-0.227784
24.462,-0.247898
24.463,-0.270284
24.464,-0.288128
24.465,-0.299807
24.466,-0.304349
24.467,-0.30662
24.468,-0.295265
24.469,-0.27807
24.47,-0.278395
24.471,-0.285532
24.472,-0.285208
24.473,-0.285857
24.474,-0.290723
24.475,-0.288128
24.476,-0.29267
24.477,-0.29267
24.478,-0.294941
24.479,-0.291048
24.48,-0.283261
24.481,-0.271582
24.482,-0.264769
24.483,-0.263471
24.484,-0.268013
24.485,-0.268986
24.486,-0.261524
24.487,-0.259253
24.488,-0.261849
24.489,-0.260551
24.49,-0.252765
24.491,-0.249196
24.492,-0.254387
24.493,-0.257956
24.494,-0.253738
24.495,-0.244005
24.496,-0.234921
24.497,-0.234921
24.498,-0.243356
24.499,-0.253738
24.5,-0.253738
24.501,-0.246925
24.502,-0.243681
24.503,-0.236543
24.504,-0.234597
24.505,-0.23557
24.506,-0.239788
24.507,-0.241734
24.508,-0.247898
24.509,-0.251143
24.51,-0.253089
24.511,-0.248872
24.512,-0.227784
24.513,-0.216753
24.514,-0.217402
24.515,-0.214482
24.516,-0.209616
24.517,-0.214807
24.518,-0.218375
24.519,-0.222593
24.52,-0.233299
24.521,-0.237841
24.522,-0.243356
24.523,-0.236219
24.524,-0.224864
24.525,-0.22454
24.526,-0.222593
24.527,-0.213509
24.528,-0.210265
24.529,-0.226486
24.53,-0.274502
24.531,-0.341659
24.532,-0.419197
24.533,-0.532099
24.534,-0.680038
24.535,-0.850688
24.536,-1.032693
24.537,-1.213399
24.538,-1.349984
24.539,-1.417141
24.54,-1.424278
24.541,-1.341224
24.542,-1.180632
24.543,-0.948017
24.544,-0.640458
24.545,-0.246601
24.546,0.218956
24.547,0.692299
24.548,1.151368
24.549,1.607193
24.55,2.01922
24.551,2.369605
24.552,2.633692
24.553,2.816023
24.554,2.931196
24.555,2.945147
24.556,2.831596
24.557,2.58081
24.558,2.232371
24.559,1.844676
24.56,1.45471
24.561,1.095241
24.562,0.747128
24.563,0.451896
24.564,0.236151
24.565,0.083669
24.566,0.010347
24.567,0.013267
24.568,0.033706
24.569,0.014565
24.57,-0.007172
24.571,-0.023069
24.572,-0.041237
24.573,-0.06492
24.574,-0.091523
24.575,-0.122993
24.576,-0.142459
24.577,-0.157707
24.578,-0.179119
24.579,-0.210265
24.58,-0.231028
24.581,-0.251792
24.582,-0.273528
24.583,-0.292021
24.584,-0.307918
24.585,-0.321868
24.586,-0.336143
24.587,-0.35204
24.588,-0.362422
24.589,-0.358853
24.59,-0.354311
24.591,-0.360151
24.592,-0.37183
24.593,-0.37183
24.594,-0.365017
24.595,-0.368586
24.596,-0.382212
24.597,-0.387403
24.598,-0.378319
24.599,-0.373777
24.6,-0.387728
24.601,-0.401678
24.602,-0.409464
24.603,-0.417899
24.604,-0.422766
24.605,-0.425037
24.606,-0.428281
24.607,-0.426335
24.608,-0.426659
24.609,-0.42893
24.61,-0.420495
24.611,-0.404273
24.612,-0.402976
24.613,-0.417899
24.614,-0.426335
24.615,-0.413682
24.616,-0.395514
24.617,-0.395189
24.618,-0.414006
24.619,-0.424388
24.62,-0.429579
24.621,-0.430877
24.622,-0.437041
24.623,-0.439312
24.624,-0.441907
24.625,-0.445476
24.626,-0.450667
24.627,-0.450342
24.628,-0.447747
24.629,-0.4458
24.63,-0.454884
24.631,-0.46851
24.632,-0.476297
24.633,-0.46332
24.634,-0.458129
24.635,-0.476297
24.636,-0.49414
24.637,-0.49998
24.638,-0.503549
24.639,-0.507766
24.64,-0.503224
24.641,-0.510037
24.642,-0.510037
24.643,-0.506144
24.644,-0.503224
24.645,-0.525286
24.646,-0.560324
24.647,-0.580763
24.648,-0.592767
24.649,-0.60542
24.65,-0.616775
24.651,-0.617099
24.652,-0.61645
24.653,-0.633645
24.654,-0.64792
24.655,-0.653111
24.656,-0.65376
24.657,-0.662519
24.658,-0.676145
24.659,-0.682958
24.66,-0.685554
24.661,-0.692691
24.662,-0.712806
24.663,-0.730649
24.664,-0.738111
24.665,-0.740707
24.666,-0.736489
24.667,-0.727405
24.668,-0.725458
24.669,-0.732596
24.67,-0.75271
24.671,-0.767634
24.672,-0.765688
24.673,-0.761146
24.674,-0.765363
24.675,-0.774772
24.676,-0.785153
24.677,-0.780936
24.678,-0.783531
24.679,-0.817596
24.68,-0.851012
24.681,-0.865287
24.682,-0.874696
24.683,-0.915249
24.684,-0.983704
24.685,-1.042101
24.686,-1.073246
24.687,-1.070651
24.688,-1.046643
24.689,-1.021338
24.69,-1.003494
24.691,-0.97462
24.692,-0.934715
24.693,-0.881184
24.694,-0.827654
24.695,-0.77023
24.696,-0.70729
24.697,-0.642404
24.698,-0.575572
24.699,-0.507442
24.7,-0.44061
24.701,-0.372479
24.702,-0.320246
24.703,-0.278719
24.704,-0.257631
24.705,-0.244979
24.706,-0.242059
24.707,-0.235246
24.708,-0.232001
24.709,-0.225513
24.71,-0.219024
24.711,-0.2187
24.712,-0.216753
24.713,-0.21286
24.714,-0.200207
24.715,-0.190474
24.716,-0.187555
24.717,-0.186906
24.718,-0.187879
24.719,-0.192745
24.72,-0.197936
24.721,-0.18431
24.722,-0.164196
24.723,-0.157707
24.724,-0.157383
24.725,-0.154138
24.726,-0.159978
24.727,-0.163547
24.728,-0.164196
24.729,-0.166142
24.73,-0.162574
24.731,-0.151543
24.732,-0.13889
24.733,-0.137592
24.734,-0.137268
24.735,-0.142783
24.736,-0.150245
24.737,-0.158031
24.738,-0.160302
24.739,-0.153814
24.74,-0.147974
24.741,-0.146676
24.742,-0.149272
24.743,-0.146028
24.744,-0.143757
24.745,-0.14181
24.746,-0.136944
24.747,-0.134348
24.748,-0.12786
24.749,-0.125589
24.75,-0.123966
24.751,-0.124291
24.752,-0.12786
24.753,-0.134024
24.754,-0.130455
24.755,-0.117153
24.756,-0.117153
24.757,-0.134997
24.758,-0.151543
